2011,1,10,999980.0
2011,1,11,999815.0
2011,1,12,1000370.0
2011,1,13,1000585.0
2011,1,14,1004825.0
2011,1,18,1007145.0
2011,1,19,1025225.0
2011,1,20,1025625.0
2011,1,21,1024545.0
2011,1,24,1039345.0
2011,1,25,1045865.0
2011,1,26,1044425.0
2011,1,27,1044505.0
2011,1,28,1037865.0
2011,1,31,1047865.0
2011,2,1,1053465.0
2011,2,2,1052505.0
2011,2,3,1053345.0
2011,2,4,1055025.0
2011,2,7,1057985.0
2011,2,8,1064745.0
2011,2,9,1059705.0
2011,2,10,1057705.0
2011,2,11,1056825.0
2011,2,14,1054545.0
2011,2,15,1053185.0
2011,2,16,1055185.0
2011,2,17,1058225.0
2011,2,18,1060385.0
2011,2,22,1049985.0
2011,2,23,1043585.0
2011,2,24,1045745.0
2011,2,25,1051185.0
2011,2,28,1049745.0
2011,3,1,1042865.0
2011,3,2,1043545.0
2011,3,3,1055485.0
2011,3,4,1052803.0
2011,3,7,1049725.0
2011,3,8,1053541.0
2011,3,9,1059337.0
2011,3,10,1053109.0
2011,3,11,1053775.0
2011,3,14,1052083.0
2011,3,15,1048249.0
2011,3,16,1038493.0
2011,3,17,1040401.0
2011,3,18,1043173.0
2011,3,21,1046071.0
2011,3,22,1046593.0
2011,3,23,1049077.0
2011,3,24,1049905.0
2011,3,25,1053379.0
2011,3,28,1052065.0
2011,3,29,1054513.0
2011,3,30,1055665.0
2011,3,31,1054819.0
2011,4,1,1056763.0
2011,4,4,1056727.0
2011,4,5,1056313.0
2011,4,6,1056385.0
2011,4,7,1056943.0
2011,4,8,1056403.0
2011,4,11,1056241.0
2011,4,12,1055107.0
2011,4,13,1056241.0
2011,4,14,1057897.0
2011,4,15,1059895.0
2011,4,18,1059463.0
2011,4,19,1058599.0
2011,4,20,1057537.0
2011,4,21,1063261.0
2011,4,25,1062271.0
2011,4,26,1063603.0
2011,4,27,1066645.0
2011,4,28,1067311.0
2011,4,29,1066987.0
2011,5,2,1069525.0
2011,5,3,1070675.0
2011,5,4,1064009.0
2011,5,5,1057574.0
2011,5,6,1061105.0
2011,5,9,1061732.0
2011,5,10,1065560.0
2011,5,11,1062920.0
2011,5,12,1071104.0
2011,5,13,1064174.0
2011,5,16,1061006.0
2011,5,17,1065890.0
2011,5,18,1065725.0
2011,5,19,1066187.0
2011,5,20,1064900.0
2011,5,23,1059224.0
2011,5,24,1058399.0
2011,5,25,1057706.0
2011,5,26,1055990.0
2011,5,27,1056947.0
2011,5,31,1061204.0
2011,6,1,1054142.0
2011,6,2,1052756.0
2011,6,3,1049601.0
2011,6,6,1049601.0
2011,6,7,1049601.0
2011,6,8,1049601.0
2011,6,9,1049601.0
2011,6,10,1049581.0
2011,6,13,1049689.0
2011,6,14,1050625.0
2011,6,15,1049713.0
2011,6,16,1049461.0
2011,6,17,1048681.0
2011,6,20,1047889.0
2011,6,21,1049485.0
2011,6,22,1049053.0
2011,6,23,1050433.0
2011,6,24,1049653.0
2011,6,27,1050565.0
2011,6,28,1051081.0
2011,6,29,1050877.0
2011,6,30,1051141.0
2011,7,1,1052353.0
2011,7,5,1053337.0
2011,7,6,1053709.0
2011,7,7,1054573.0
2011,7,8,1054981.0
2011,7,11,1054069.0
2011,7,12,1054021.0
2011,7,13,1054705.0
2011,7,14,1054669.0
2011,7,15,1055809.0
2011,7,18,1057225.0
2011,7,19,1057717.0
2011,7,20,1059313.0
2011,7,21,1059385.0
2011,7,22,1060345.0
2011,7,25,1061173.0
2011,7,26,1061953.0
2011,7,27,1060225.0
2011,7,28,1060105.0
2011,7,29,1059889.0
2011,8,1,1060885.0
2011,8,2,1059637.0
2011,8,3,1060225.0
2011,8,4,1057801.0
2011,8,5,1057201.0
2011,8,8,1053937.0
2011,8,9,1057261.0
2011,8,10,1055617.0
2011,8,11,1057213.0
2011,8,12,1057741.0
2011,8,15,1058761.0
2011,8,16,1058293.0
2011,8,17,1058281.0
2011,8,18,1055989.0
2011,8,19,1054393.0
2011,8,22,1054453.0
2011,8,23,1057189.0
2011,8,24,1057609.0
2011,8,25,1057213.0
2011,8,26,1058785.0
2011,8,29,1059805.0
2011,8,30,1059817.0
2011,8,31,1058989.0
2011,9,1,1058377.0
2011,9,2,1057261.0
2011,9,6,1058173.0
2011,9,7,1058845.0
2011,9,8,1058881.0
2011,9,9,1057813.0
2011,9,12,1058209.0
2011,9,13,1058953.0
2011,9,14,1059697.0
2011,9,15,1060285.0
2011,9,16,1061485.0
2011,9,19,1063261.0
2011,9,20,1063561.0
2011,9,21,1063345.0
2011,9,22,1061701.0
2011,9,23,1062097.0
2011,9,26,1061917.0
2011,9,27,1061293.0
2011,9,28,1060933.0
2011,9,29,1059901.0
2011,9,30,1058425.0
2011,10,3,1057357.0
2011,10,4,1057021.0
2011,10,5,1057933.0
2011,10,6,1057801.0
2011,10,7,1056589.0
2011,10,10,1059625.0
2011,10,11,1061461.0
2011,10,12,1061761.0
2011,10,13,1062757.0
2011,10,14,1064917.0
2011,10,17,1064605.0
2011,10,18,1064953.0
2011,10,19,1061185.0
2011,10,20,1060657.0
2011,10,21,1060273.0
2011,10,24,1062325.0
2011,10,25,1061053.0
2011,10,26,1061509.0
2011,10,27,1062157.0
2011,10,28,1062193.0
2011,10,31,1062169.0
2011,11,1,1060849.0
2011,11,2,1060993.0
2011,11,3,1061893.0
2011,11,4,1061449.0
2011,11,7,1061365.0
2011,11,8,1062409.0
2011,11,9,1060657.0
2011,11,10,1059049.0
2011,11,11,1058953.0
2011,11,14,1058101.0
2011,11,15,1059625.0
2011,11,16,1058977.0
2011,11,17,1057801.0
2011,11,18,1057405.0
2011,11,21,1056457.0
2011,11,22,1057657.0
2011,11,23,1056145.0
2011,11,25,1055593.0
2011,11,28,1057597.0
2011,11,29,1057129.0
2011,11,30,1058569.0
2011,12,1,1059481.0
2011,12,2,1059769.0
2011,12,5,1060297.0
2011,12,6,1059961.0
2011,12,7,1059673.0
2011,12,8,1059913.0
2011,12,9,1060393.0
2011,12,12,1060105.0
2011,12,13,1059625.0
2011,12,14,1058245.0
2011,12,15,1058053.0
2011,12,16,1058377.0
2011,12,19,1058569.0
2011,12,20,1060745.0
